WEO Country Code,ISO,WEO Subject Code,Subject Descriptor,Units,Scale,2019
942,SRB,GGR,General government revenue,National currency,Billions,"2,207.77"
942,SRB,GGR_NGDP,General government revenue,Percent of GDP,,40.827
942,SRB,GGX,General government total expenditure,National currency,Billions,"2,226.93"
942,SRB,GGX_NGDP,General government total expenditure,Percent of GDP,,41.181
942,SRB,GGXCNL,General government net lending/borrowing,National currency,Billions,-19.163
942,SRB,GGXCNL_NGDP,General government net lending/borrowing,Percent of GDP,,-0.354
942,SRB,GGSB,General government structural balance,National currency,Billions,-5.846
942,SRB,GGSB_NPGDP,General government structural balance,Percent of potential GDP,,-0.108
942,SRB,GGXONLB,General government primary net lending/borrowing,National currency,Billions,91.69
942,SRB,GGXONLB_NGDP,General government primary net lending/borrowing,Percent of GDP,,1.696
942,SRB,GGXWDN,General government net debt,National currency,Billions,"2,741.09"
942,SRB,GGXWDN_NGDP,General government net debt,Percent of GDP,,50.689
942,SRB,GGXWDG,General government gross debt,National currency,Billions,"2,852.11"
942,SRB,GGXWDG_NGDP,General government gross debt,Percent of GDP,,52.742
942,SRB,NGDP_FY,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,"5,407.67"
942,SRB,BCA,Current account balance,U.S. dollars,Billions,-2.99
942,SRB,BCA_NGDPD,Current account balance,Percent of GDP,,-5.802
718,SYC,NGDP_R,"Gross domestic product, constant prices",National currency,Billions,9.473
718,SYC,NGDP_RPCH,"Gross domestic product, constant prices",Percent change,,3.464
718,SYC,NGDP,"Gross domestic product, current prices",National currency,Billions,23.198
718,SYC,NGDPD,"Gross domestic product, current prices",U.S. dollars,Billions,1.644
718,SYC,PPPGDP,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,3.056
718,SYC,NGDP_D,"Gross domestic product, deflator",Index,,244.878
718,SYC,NGDPRPC,"Gross domestic product per capita, constant prices",National currency,Units,"98,262.74"
718,SYC,NGDPRPPPPC,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,"27,668.94"
718,SYC,NGDPPC,"Gross domestic product per capita, current prices",National currency,Units,"240,624.05"
718,SYC,NGDPDPC,"Gross domestic product per capita, current prices",U.S. dollars,Units,"17,052.23"
718,SYC,PPPPC,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"31,693.04"
718,SYC,PPPSH,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.002
718,SYC,PPPEX,Implied PPP conversion rate,National currency per current international dollar,,7.592
718,SYC,NID_NGDP,Total investment,Percent of GDP,,27.75
718,SYC,NGSD_NGDP,Gross national savings,Percent of GDP,,11.09
718,SYC,PCPI,"Inflation, average consumer prices",Index,,112.048
718,SYC,PCPIPCH,"Inflation, average consumer prices",Percent change,,2.001
718,SYC,PCPIE,"Inflation, end of period consumer prices",Index,,112.841
718,SYC,PCPIEPCH,"Inflation, end of period consumer prices",Percent change,,2.303
718,SYC,TM_RPCH,Volume of imports of goods and services,Percent change,,5.127
718,SYC,TMG_RPCH,Volume of Imports of goods,Percent change,,6.309
718,SYC,TX_RPCH,Volume of exports of goods and services,Percent change,,7.544
718,SYC,TXG_RPCH,Volume of exports of goods,Percent change,,5.048
718,SYC,LUR,Unemployment rate,Percent of total labor force,,3
718,SYC,LP,Population,Persons,Millions,0.096
718,SYC,GGR,General government revenue,National currency,Billions,8.917
718,SYC,GGR_NGDP,General government revenue,Percent of GDP,,38.436
718,SYC,GGX,General government total expenditure,National currency,Billions,8.7
718,SYC,GGX_NGDP,General government total expenditure,Percent of GDP,,37.503
718,SYC,GGXCNL,General government net lending/borrowing,National currency,Billions,0.217
718,SYC,GGXCNL_NGDP,General government net lending/borrowing,Percent of GDP,,0.934
718,SYC,GGXONLB,General government primary net lending/borrowing,National currency,Billions,0.793
718,SYC,GGXONLB_NGDP,General government primary net lending/borrowing,Percent of GDP,,3.417
718,SYC,GGXWDN,General government net debt,National currency,Billions,9.738
718,SYC,GGXWDN_NGDP,General government net debt,Percent of GDP,,41.977
718,SYC,GGXWDG,General government gross debt,National currency,Billions,12.491
718,SYC,GGXWDG_NGDP,General government gross debt,Percent of GDP,,53.844
718,SYC,NGDP_FY,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,23.198
718,SYC,BCA,Current account balance,U.S. dollars,Billions,-0.274
718,SYC,BCA_NGDPD,Current account balance,Percent of GDP,,-16.66
724,SLE,NGDP_R,"Gross domestic product, constant prices",National currency,Billions,"10,183.94"
724,SLE,NGDP_RPCH,"Gross domestic product, constant prices",Percent change,,4.998
724,SLE,NGDP,"Gross domestic product, current prices",National currency,Billions,"37,927.24"
724,SLE,NGDPD,"Gross domestic product, current prices",U.S. dollars,Billions,4.229
724,SLE,PPPGDP,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,13.079
724,SLE,NGDP_D,"Gross domestic product, deflator",Index,,372.422
724,SLE,NGDPRPC,"Gross domestic product per capita, constant prices",National currency,Units,"1,316,243.93"
724,SLE,NGDPRPPPPC,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,"1,475.73"
724,SLE,NGDPPC,"Gross domestic product per capita, current prices",National currency,Units,"4,901,985.11"
724,SLE,NGDPDPC,"Gross domestic product per capita, current prices",U.S. dollars,Units,546.645
724,SLE,PPPPC,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"1,690.36"
724,SLE,PPPSH,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.009
724,SLE,PPPEX,Implied PPP conversion rate,National currency per current international dollar,,"2,899.97"
724,SLE,NID_NGDP,Total investment,Percent of GDP,,16.447
724,SLE,NGSD_NGDP,Gross national savings,Percent of GDP,,5.881
724,SLE,PCPI,"Inflation, average consumer prices",Index,,273.887
724,SLE,PCPIPCH,"Inflation, average consumer prices",Percent change,,15.737
724,SLE,PCPIE,"Inflation, end of period consumer prices",Index,,289.415
724,SLE,PCPIEPCH,"Inflation, end of period consumer prices",Percent change,,14.01
724,SLE,TM_RPCH,Volume of imports of goods and services,Percent change,,11.386
724,SLE,TMG_RPCH,Volume of Imports of goods,Percent change,,8.313
724,SLE,TX_RPCH,Volume of exports of goods and services,Percent change,,38.089
724,SLE,TXG_RPCH,Volume of exports of goods,Percent change,,34.085
724,SLE,LP,Population,Persons,Millions,7.737
724,SLE,GGR,General government revenue,National currency,Billions,"6,714.84"
724,SLE,GGR_NGDP,General government revenue,Percent of GDP,,17.705
724,SLE,GGX,General government total expenditure,National currency,Billions,"8,078.64"
724,SLE,GGX_NGDP,General government total expenditure,Percent of GDP,,21.3
724,SLE,GGXCNL,General government net lending/borrowing,National currency,Billions,"-1,363.80"
724,SLE,GGXCNL_NGDP,General government net lending/borrowing,Percent of GDP,,-3.596
724,SLE,GGXONLB,General government primary net lending/borrowing,National currency,Billions,-225.955
724,SLE,GGXONLB_NGDP,General government primary net lending/borrowing,Percent of GDP,,-0.596
724,SLE,GGXWDG,General government gross debt,National currency,Billions,"24,478.54"
724,SLE,GGXWDG_NGDP,General government gross debt,Percent of GDP,,64.541
724,SLE,NGDP_FY,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,"37,927.24"
724,SLE,BCA,Current account balance,U.S. dollars,Billions,-0.521
724,SLE,BCA_NGDPD,Current account balance,Percent of GDP,,-12.317
576,SGP,NGDP_R,"Gross domestic product, constant prices",National currency,Billions,468.859
576,SGP,NGDP_RPCH,"Gross domestic product, constant prices",Percent change,,0.546
576,SGP,NGDP,"Gross domestic product, current prices",National currency,Billions,498.084
576,SGP,NGDPD,"Gross domestic product, current prices",U.S. dollars,Billions,362.818
576,SGP,PPPGDP,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,585.055
576,SGP,NGDP_D,"Gross domestic product, deflator",Index,,106.233
576,SGP,NGDPRPC,"Gross domestic product per capita, constant prices",National currency,Units,"82,688.57"
576,SGP,NGDPRPPPPC,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,"90,080.16"
576,SGP,NGDPPC,"Gross domestic product per capita, current prices",National currency,Units,"87,842.76"
576,SGP,NGDPDPC,"Gross domestic product per capita, current prices",U.S. dollars,Units,"63,987.07"
576,SGP,PPPPC,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"103,181.17"
576,SGP,PPPSH,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.412
576,SGP,PPPEX,Implied PPP conversion rate,National currency per current international dollar,,0.851
576,SGP,NID_NGDP,Total investment,Percent of GDP,,27.225
576,SGP,NGSD_NGDP,Gross national savings,Percent of GDP,,43.771
576,SGP,PCPI,"Inflation, average consumer prices",Index,,100.604
576,SGP,PCPIPCH,"Inflation, average consumer prices",Percent change,,0.667
576,SGP,PCPIE,"Inflation, end of period consumer prices",Index,,100.879
576,SGP,PCPIEPCH,"Inflation, end of period consumer prices",Percent change,,0.691
576,SGP,TM_RPCH,Volume of imports of goods and services,Percent change,,-2.759
576,SGP,TMG_RPCH,Volume of Imports of goods,Percent change,,-1.775
576,SGP,TX_RPCH,Volume of exports of goods and services,Percent change,,-2.719
576,SGP,TXG_RPCH,Volume of exports of goods,Percent change,,-3.329
576,SGP,LUR,Unemployment rate,Percent of total labor force,,2.2
576,SGP,LE,Employment,Persons,Millions,3.71
576,SGP,LP,Population,Persons,Millions,5.67
576,SGP,GGR,General government revenue,National currency,Billions,92.758
576,SGP,GGR_NGDP,General government revenue,Percent of GDP,,18.57
576,SGP,GGX,General government total expenditure,National currency,Billions,71.517
576,SGP,GGX_NGDP,General government total expenditure,Percent of GDP,,14.318
576,SGP,GGXCNL,General government net lending/borrowing,National currency,Billions,21.242
576,SGP,GGXCNL_NGDP,General government net lending/borrowing,Percent of GDP,,4.253
576,SGP,GGSB,General government structural balance,National currency,Billions,5.047
576,SGP,GGSB_NPGDP,General government structural balance,Percent of potential GDP,,1.004
576,SGP,GGXWDG,General government gross debt,National currency,Billions,569.943
576,SGP,GGXWDG_NGDP,General government gross debt,Percent of GDP,,114.104
576,SGP,NGDP_FY,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,499.494
576,SGP,BCA,Current account balance,U.S. dollars,Billions,60.033
576,SGP,BCA_NGDPD,Current account balance,Percent of GDP,,16.546
936,SVK,NGDP_R,"Gross domestic product, constant prices",National currency,Billions,87.22
936,SVK,NGDP_RPCH,"Gross domestic product, constant prices",Percent change,,2.6
936,SVK,NGDP,"Gross domestic product, current prices",National currency,Billions,94.875
936,SVK,NGDPD,"Gross domestic product, current prices",U.S. dollars,Billions,106.552
936,SVK,PPPGDP,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,199.722
936,SVK,NGDP_D,"Gross domestic product, deflator",Index,,108.776
936,SVK,NGDPRPC,"Gross domestic product per capita, constant prices",National currency,Units,"16,001.01"
936,SVK,NGDPRPPPPC,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,"31,987.96"
936,SVK,NGDPPC,"Gross domestic product per capita, current prices",National currency,Units,"17,405.31"
936,SVK,NGDPDPC,"Gross domestic product per capita, current prices",U.S. dollars,Units,"19,547.66"
936,SVK,PPPPC,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"36,640.20"
936,SVK,NGAP_NPGDP,Output gap in percent of potential GDP,Percent of potential GDP,,0.8
936,SVK,PPPSH,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.141
936,SVK,PPPEX,Implied PPP conversion rate,National currency per current international dollar,,0.475
936,SVK,NID_NGDP,Total investment,Percent of GDP,,23.962
936,SVK,NGSD_NGDP,Gross national savings,Percent of GDP,,21.448
936,SVK,PCPI,"Inflation, average consumer prices",Index,,106.15
936,SVK,PCPIPCH,"Inflation, average consumer prices",Percent change,,2.595
936,SVK,PCPIE,"Inflation, end of period consumer prices",Index,,106.502
936,SVK,PCPIEPCH,"Inflation, end of period consumer prices",Percent change,,2.416
936,SVK,TM_RPCH,Volume of imports of goods and services,Percent change,,2.415
936,SVK,TMG_RPCH,Volume of Imports of goods,Percent change,,2.415
936,SVK,TX_RPCH,Volume of exports of goods and services,Percent change,,2.27
936,SVK,TXG_RPCH,Volume of exports of goods,Percent change,,2.27
936,SVK,LUR,Unemployment rate,Percent of total labor force,,5.951
936,SVK,LE,Employment,Persons,Millions,2.44
936,SVK,LP,Population,Persons,Millions,5.451
936,SVK,GGR,General government revenue,National currency,Billions,37.543
936,SVK,GGR_NGDP,General government revenue,Percent of GDP,,39.571
936,SVK,GGX,General government total expenditure,National currency,Billions,38.319
936,SVK,GGX_NGDP,General government total expenditure,Percent of GDP,,40.389
936,SVK,GGXCNL,General government net lending/borrowing,National currency,Billions,-0.776
936,SVK,GGXCNL_NGDP,General government net lending/borrowing,Percent of GDP,,-0.818
936,SVK,GGSB,General government structural balance,National currency,Billions,-1.074
936,SVK,GGSB_NPGDP,General government structural balance,Percent of potential GDP,,-1.141
936,SVK,GGXONLB,General government primary net lending/borrowing,National currency,Billions,0.308
936,SVK,GGXONLB_NGDP,General government primary net lending/borrowing,Percent of GDP,,0.325
936,SVK,GGXWDG,General government gross debt,National currency,Billions,45.872
936,SVK,GGXWDG_NGDP,General government gross debt,Percent of GDP,,48.35
936,SVK,NGDP_FY,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,94.875
936,SVK,BCA,Current account balance,U.S. dollars,Billions,-2.679
